timestamp,open,high,low,close,volume,oi
2025-03-10T15:15:00+05:30,1485.4,1486.0,1482.5,1485.8,104795,0
2025-03-10T14:45:00+05:30,1487.0,1492.7,1484.4,1485.55,221462,0
2025-03-10T14:15:00+05:30,1494.15,1495.0,1486.0,1487.1,60625,0
2025-03-10T13:45:00+05:30,1494.3,1496.4,1491.0,1494.7,53005,0
2025-03-10T13:15:00+05:30,1493.4,1495.85,1489.85,1494.3,48096,0
2025-03-10T12:45:00+05:30,1489.9,1494.0,1488.9,1493.45,25020,0
2025-03-10T12:15:00+05:30,1489.4,1491.9,1487.25,1490.0,18168,0
2025-03-10T11:45:00+05:30,1490.9,1493.1,1488.4,1489.4,16585,0
2025-03-10T11:15:00+05:30,1491.05,1493.4,1488.0,1490.35,14185,0
2025-03-10T10:45:00+05:30,1492.5,1494.0,1490.0,1491.1,20160,0
2025-03-10T10:15:00+05:30,1491.4,1492.95,1485.3,1492.5,47031,0
2025-03-10T09:45:00+05:30,1496.8,1500.0,1490.1,1491.35,42528,0
2025-03-10T09:15:00+05:30,1492.35,1498.0,1487.1,1497.55,120726,0
2025-03-07T15:15:00+05:30,1493.05,1494.5,1490.0,1492.0,83311,0
2025-03-07T14:45:00+05:30,1493.95,1495.0,1490.75,1493.1,103193,0
2025-03-07T14:15:00+05:30,1493.3,1495.9,1491.6,1494.2,40714,0
2025-03-07T13:45:00+05:30,1490.85,1494.0,1487.8,1493.55,52929,0
2025-03-07T13:15:00+05:30,1488.7,1493.0,1488.5,1490.85,29733,0
2025-03-07T12:45:00+05:30,1488.0,1490.5,1485.0,1488.65,47412,0
2025-03-07T12:15:00+05:30,1485.5,1490.5,1484.0,1488.0,38092,0
2025-03-07T11:45:00+05:30,1490.6,1491.0,1484.05,1485.6,33662,0
2025-03-07T11:15:00+05:30,1492.7,1495.0,1488.7,1490.6,31774,0
2025-03-07T10:45:00+05:30,1489.8,1494.4,1482.15,1492.45,113799,0
2025-03-07T10:15:00+05:30,1496.0,1496.15,1488.15,1489.8,50043,0
2025-03-07T09:45:00+05:30,1490.95,1499.0,1487.5,1496.0,82790,0
2025-03-07T09:15:00+05:30,1501.95,1507.2,1482.0,1490.65,183346,0
2025-03-06T15:15:00+05:30,1504.2,1504.95,1501.0,1501.9,280277,0
2025-03-06T14:45:00+05:30,1504.45,1505.95,1502.0,1504.15,393731,0
2025-03-06T14:15:00+05:30,1507.05,1507.05,1501.25,1504.45,220229,0
2025-03-06T13:45:00+05:30,1505.75,1510.0,1504.4,1507.05,119505,0
2025-03-06T13:15:00+05:30,1510.95,1510.95,1500.95,1505.6,301368,0
2025-03-06T12:45:00+05:30,1514.15,1516.05,1510.1,1510.95,68280,0
2025-03-06T12:15:00+05:30,1515.5,1516.05,1511.3,1514.15,211727,0
2025-03-06T11:45:00+05:30,1522.5,1525.0,1514.0,1515.5,126613,0
2025-03-06T11:15:00+05:30,1525.3,1526.0,1513.0,1522.45,86611,0
2025-03-06T10:45:00+05:30,1525.35,1528.45,1522.3,1524.85,88636,0
2025-03-06T10:15:00+05:30,1535.45,1537.95,1525.0,1525.2,76598,0
2025-03-06T09:45:00+05:30,1533.5,1539.95,1528.0,1535.5,80637,0
2025-03-06T09:15:00+05:30,1541.0,1550.8,1530.3,1533.25,190072,0
2025-03-05T15:15:00+05:30,1538.0,1543.15,1535.7,1538.95,280246,0
2025-03-05T14:45:00+05:30,1548.35,1549.0,1537.0,1537.95,233593,0
2025-03-05T14:15:00+05:30,1539.4,1548.95,1534.65,1548.2,175558,0
2025-03-05T13:45:00+05:30,1540.25,1542.5,1537.25,1539.4,62974,0
2025-03-05T13:15:00+05:30,1538.7,1543.95,1536.6,1540.25,72568,0
2025-03-05T12:45:00+05:30,1540.45,1543.0,1536.95,1538.25,63444,0
2025-03-05T12:15:00+05:30,1534.6,1547.0,1534.05,1540.45,113902,0
2025-03-05T11:45:00+05:30,1523.6,1535.8,1522.85,1534.6,155587,0
2025-03-05T11:15:00+05:30,1512.75,1524.0,1511.6,1523.8,53923,0
